endTime,artistName,trackName,msPlayed,genre
2024-03-04 23:55,Chase Atlantic,Consume (feat. Goon Des Garcons),267920,rnb
2024-03-05 00:00,Chase Atlantic,LUST,204106,rnb
2024-03-05 00:07,Arctic Monkeys,R U Mine?,201726,indie
2024-03-05 00:12,The Neighbourhood,Baby Came Home,226880,indie
2024-03-05 00:16,Cigarettes After Sex,Kiss It Off Me,269933,dream pop
2024-03-05 00:23,Cigarettes After Sex,Sweet,292110,dream pop
2024-03-05 00:29,The Neighbourhood,Baby Came Home 2 / Valentines,390493,indie
2024-03-05 00:37,Cigarettes After Sex,Heavenly,286773,dream pop
2024-03-05 00:41,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-03-05 00:46,Cigarettes After Sex,Truly,244110,dream pop
2024-03-05 00:50,The Neighbourhood,Flawless,246493,indie
2024-03-05 01:03,Arctic Monkeys,She's Thunderstorms,234920,indie
2024-03-05 01:09,Beach Weather,"Sex, Drugs, Etc.",196784,indie
2024-03-05 01:13,Chase Atlantic,Into It,196767,rnb
2024-03-05 01:37,Cigarettes After Sex,Sunsetz,215150,dream pop
2024-03-05 03:58,Arctic Monkeys,Cornerstone,112578,indie
2024-03-05 04:18,Cults,Always Forever,44060,indie pop
2024-03-05 04:22,The Neighbourhood,Fallen Star,224938,indie
2024-03-05 07:58,The Neighbourhood,Afraid,251186,indie
2024-03-05 08:01,The Neighbourhood,Compass,167960,indie
2024-03-05 08:03,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2024-03-05 08:08,Chase Atlantic,Moonlight,252000,rnb
2024-03-05 08:12,Cigarettes After Sex,John Wayne,258483,dream pop
2024-03-05 08:18,The Neighbourhood,W.D.Y.W.F.M?,259413,indie
2024-03-05 08:58,David Kushner,Daylight,138515,indie
2024-03-06 02:14,Billie Eilish,i love you,4560,pop
2024-03-06 02:18,Bruno Mars,Talking to the Moon,217866,pop
2024-03-06 02:22,Everybody Loves an Outlaw,I See Red,230613,Soundtrack
2024-03-06 02:27,The Neighbourhood,Afraid,251186,indie
2024-03-06 02:31,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,240066,country
2024-03-06 02:36,Bruno Mars,Marry You,230192,pop
2024-03-06 02:39,Carly Rae Jepsen,Call Me Maybe,193853,pop
2024-03-06 02:42,Nicki Minaj,Good Form,199400,Hip-Hop
2024-03-06 02:48,Taylor Swift,Enchanted,352186,country
2024-03-06 02:53,Lana Del Rey,Chemtrails Over The Country Club,271176,female vocalists
2024-03-06 02:57,A-Wall,Loverboy,224520,bedroom pop
2024-03-06 03:01,NIKI,Every Summertime,215686,pop
2024-03-06 03:05,gnash,"i hate u, i love u (feat. olivia o'brien)",251033,pop
2024-03-06 04:03,Arctic Monkeys,Cornerstone,85339,indie
2024-03-06 04:04,Cigarettes After Sex,Each Time You Fall in Love,6367,dream pop
2024-03-06 04:06,Chase Atlantic,OHMAMI,148672,rnb
2024-03-06 07:00,Harry Styles,Watermelon Sugar,5630,pop
2024-03-06 07:00,Taylor Swift,We Are Never Ever Getting Back Together,11300,country
2024-03-06 07:00,Taylor Swift,cardigan,63090,country
2024-03-06 07:04,Arctic Monkeys,Arabella,207356,indie
2024-03-06 07:08,Chase Atlantic,Consume (feat. Goon Des Garcons),267920,rnb
2024-03-06 07:16,The Neighbourhood,Baby Came Home 2 / Valentines,390493,indie
2024-03-06 07:19,Chase Atlantic,HER,169720,rnb
2024-03-06 07:24,Cigarettes After Sex,Cry,256800,dream pop
2024-03-06 07:27,Chase Atlantic,Into It,196767,rnb
2024-03-06 07:30,d4vd,Romantic Homicide,132630,rnb
2024-03-06 07:33,Chase Atlantic,MAMACITA,202931,rnb
2024-03-06 07:38,The Neighbourhood,Sadderdaze,245826,indie
2024-03-06 07:41,The Neighbourhood,Scary Love,222666,indie
2024-03-06 07:48,Cigarettes After Sex,Opera House,365150,dream pop
2024-03-06 07:52,David Kushner,Daylight,212953,indie
2024-03-06 07:56,Chase Atlantic,The Walls,229840,rnb
2024-03-06 08:01,Chase Atlantic,Swim,228786,rnb
2024-03-06 08:03,The Neighbourhood,Compass,167960,indie
2024-03-06 08:08,The Neighbourhood,Softcore,206280,indie
2024-03-06 08:12,Chase Atlantic,Drugs & Money - New Mix,239921,rnb
2024-03-06 08:17,Arctic Monkeys,505,253586,indie
2024-03-06 08:20,Chase Atlantic,Friends,230010,rnb
2024-03-06 08:24,Chase Atlantic,Meddle About,203886,rnb
2024-03-06 08:29,Arctic Monkeys,Do I Wanna Know?,272394,indie
2024-03-06 08:33,Chase Atlantic,OHMAMI,226835,rnb
2024-03-06 08:37,Chase Atlantic,Paradise,256453,rnb
2024-03-06 08:42,The Neighbourhood,Sweater Weather,240400,indie
2024-03-06 08:46,Arctic Monkeys,Knee Socks,257563,indie
2024-03-06 09:19,The Neighbourhood,Void,81291,indie
2024-03-06 21:08,Chase Atlantic,OHMAMI,78167,rnb
2024-03-06 21:13,Chase Atlantic,Church,220000,rnb
2024-03-06 21:33,James Arthur,Car's Outside,248373,soft pop
2024-03-06 21:35,Cigarettes After Sex,Pure,53413,dream pop
2024-03-06 21:57,Heize,내 맘을 볼 수 있나요,225785,k-ballad
2024-03-06 22:01,Melanie Martinez,VOID,247873,pop
2024-03-06 22:06,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,soft pop
2024-03-06 22:10,Taylor Swift,Love Story,235266,country
2024-03-06 22:15,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",177322,pop
2024-03-06 22:19,New West,Those Eyes,220750,seen live
2024-03-06 22:23,Ellie Goulding,My Blood,234184,female vocalists
2024-03-06 22:27,Olivia Rodrigo,traitor,229226,pop
2024-03-06 23:58,Lana Del Rey,Brooklyn Baby,67871,female vocalists
2024-03-07 01:15,Lana Del Rey,Brooklyn Baby,284014,female vocalists
2024-03-07 01:19,Jung Kook,Still With You,239905,k-pop
2024-03-07 01:28,Taylor Swift,Karma,204852,country
2024-03-07 01:32,HENRY,It's You,231001,k-pop
2024-03-07 01:35,Mitski,My Love Mine All Mine,137773,seen live
2024-03-07 01:40,Lana Del Rey,Ultraviolence,251480,female vocalists
2024-03-07 01:45,Laufey,Promise,234266,jazz
2024-03-07 01:47,Justin Bieber,Ghost,153190,pop
2024-03-07 01:55,Taylor Swift,Blank Space,231826,country
2024-03-07 02:04,SZA,Kill Bill,153946,rnb
2024-03-07 02:09,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,240066,country
2024-03-07 02:22,James Arthur,Car's Outside,248373,soft pop
2024-03-07 02:26,Olivia Rodrigo,vampire,219724,pop
2024-03-07 02:30,Taylor Swift,All Of The Girls You Loved Before,221407,country
2024-03-07 02:45,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,pop
2024-03-07 02:48,Taylor Swift,Labyrinth,22091,country
2024-03-07 04:50,Taylor Swift,Labyrinth,225874,country
2024-03-07 04:56,Eddy Kim,긴 밤이 오면,226991,k-ballad
2024-03-07 04:59,Taylor Swift,We Are Never Ever Getting Back Together,191880,country
2024-03-07 05:03,Melanie Martinez,Play Date,179867,pop
2024-03-07 05:09,The 1975,About You,326490,indie
2024-03-07 05:13,Laufey,From The Start,169573,jazz
2024-03-07 05:16,Olivia Rodrigo,deja vu,215506,pop
2024-03-07 05:18,Lana Del Rey,West Coast,13080,female vocalists
2024-03-07 05:18,Lana Del Rey,Summertime Sadness,28455,female vocalists
2024-03-07 05:21,Chase Atlantic,Meddle About,203886,rnb
2024-03-07 05:44,Cigarettes After Sex,Pure,254626,dream pop
2024-03-07 05:49,Chase Atlantic,Tidal Wave,243706,rnb
2024-03-07 05:53,The Neighbourhood,Alleyways,267853,indie
2024-03-07 05:58,The Neighbourhood,Sadderdaze,245826,indie
2024-03-07 06:22,The Neighbourhood,Baby Came Home,226880,indie
2024-03-07 06:25,Arctic Monkeys,I Wanna Be Yours,183956,indie
2024-03-07 06:30,Cigarettes After Sex,Cry,256800,dream pop
2024-03-07 06:52,Cigarettes After Sex,Opera House,194075,dream pop
2024-03-08 21:54,Cigarettes After Sex,Opera House,171322,dream pop
2024-03-08 21:57,Chase Atlantic,Slow Down,212093,rnb
2024-03-08 22:01,The Neighbourhood,You Get Me So High,153000,indie
2024-03-08 22:04,Cigarettes After Sex,Starry Eyes,206000,dream pop
2024-03-08 22:08,The Neighbourhood,Fallen Star,224938,indie
2024-03-08 22:13,The Neighbourhood,Softcore,206280,indie
2024-03-08 22:17,Arctic Monkeys,Do I Wanna Know?,272394,indie
2024-03-08 22:22,Cigarettes After Sex,Heavenly,286773,dream pop
2024-03-08 22:27,Cigarettes After Sex,John Wayne,258483,dream pop
2024-03-08 23:28,Cigarettes After Sex,Each Time You Fall in Love,290630,dream pop
2024-03-08 23:31,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2024-03-08 23:37,Cigarettes After Sex,You're the Only Good Thing In My Life,275186,dream pop
2024-03-08 23:46,Arctic Monkeys,She's Thunderstorms,234920,indie
2024-03-08 23:50,Chase Atlantic,OHMAMI,226835,rnb
2024-03-08 23:55,Cigarettes After Sex,Truly,244110,dream pop
2024-03-08 23:59,Beach Weather,"Sex, Drugs, Etc.",196784,indie
2024-03-09 00:03,The Neighbourhood,Afraid,251186,indie
2024-03-09 00:06,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040,indie
2024-03-09 00:10,The Neighbourhood,Sweater Weather,240400,indie
2024-03-09 00:12,Cigarettes After Sex,Sunsetz,39134,dream pop
2024-03-09 00:17,Chase Atlantic,Church,220000,rnb
2024-03-09 00:21,Chase Atlantic,Moonlight,252000,rnb
2024-03-09 00:30,Chase Atlantic,Consume (feat. Goon Des Garcons),267920,rnb
2024-03-09 00:34,Chase Atlantic,Swim,228786,rnb
2024-03-09 00:38,Chase Atlantic,Friends,28386,rnb
2024-03-09 00:38,Chase Atlantic,OHMAMI,226835,rnb
2024-03-09 06:19,Chase Atlantic,Friends,201626,rnb
2024-03-09 06:24,Chase Atlantic,Okay,46648,rnb
2024-03-09 06:24,Chase Atlantic,Meddle About,203886,rnb
2024-03-09 08:14,Chase Atlantic,Okay,95296,rnb
2024-03-10 03:28,The Neighbourhood,Sweater Weather,238078,indie
2024-03-10 03:29,The Neighbourhood,Afraid,69801,indie
2024-03-10 08:56,Chase Atlantic,Okay,70377,rnb
2024-03-10 09:01,Chase Atlantic,HEAVEN AND BACK,248240,rnb
2024-03-10 09:29,Chase Atlantic,Into It,48331,rnb
2024-03-10 23:53,The Neighbourhood,Void,122617,indie
2024-03-10 23:57,The Neighbourhood,W.D.Y.W.F.M?,259413,indie
2024-03-11 00:02,Chase Atlantic,Slow Down,212093,rnb
2024-03-11 00:05,The Neighbourhood,Baby Came Home,226880,indie
2024-03-11 00:11,Cigarettes After Sex,John Wayne,258483,dream pop
2024-03-11 00:14,Chase Atlantic,LUST,204106,rnb
2024-03-11 00:20,Cigarettes After Sex,Truly,244110,dream pop
2024-03-11 00:23,Cults,Always Forever,223746,indie pop
2024-03-11 00:28,Chase Atlantic,ESCORT,218823,rnb
2024-03-11 00:33,The Neighbourhood,The Beach,255133,indie
2024-03-11 00:38,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-03-11 00:42,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2024-03-11 00:45,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2024-03-11 00:50,Cigarettes After Sex,Falling In Love,245840,dream pop
2024-03-11 00:54,Chase Atlantic,Church,220000,rnb
2024-03-11 00:58,Chase Atlantic,Right Here,235000,rnb
2024-03-11 01:01,The Neighbourhood,You Get Me So High,153000,indie
2024-03-11 03:18,Cigarettes After Sex,Kiss It Off Me,151275,dream pop
2024-03-11 20:36,Chase Atlantic,Into It,3270,rnb
2024-03-11 20:40,Lana Del Rey,Ultraviolence,251480,female vocalists
2024-03-11 20:43,Lana Del Rey,Radio,214573,female vocalists
2024-03-11 20:47,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",180381,country
2024-03-11 20:53,Lana Del Rey,Brooklyn Baby,351640,female vocalists
2024-03-11 20:55,Justin Bieber,Ghost,76000,pop
2024-03-11 20:58,Taylor Swift,Midnight Rain,174782,country
2024-03-11 21:02,d4vd,Here With Me,242484,rnb
2024-03-11 21:03,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),6263,soft pop
2024-03-11 21:06,Lana Del Rey,Say Yes To Heaven,209156,female vocalists
2024-03-11 21:10,Selena Gomez,Fetish (feat. Gucci Mane),186112,pop
2024-03-11 21:14,Taylor Swift,You Belong With Me,231133,country
2024-03-11 21:17,yama,Oz.,194273,Stoner Rock
2024-03-11 21:22,Lana Del Rey,Million Dollar Man,230120,female vocalists
2024-03-11 22:30,Taylor Swift,cardigan,239560,country
2024-03-11 22:34,Lana Del Rey,Diet Mountain Dew,222920,female vocalists
2024-03-11 22:38,Lana Del Rey,Summertime Sadness,265427,female vocalists
2024-03-11 22:40,Bruno Mars,When I Was Your Man,115213,pop
2024-03-11 22:44,Taylor Swift,Don’t Blame Me,236413,country
2024-03-11 22:48,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-11 22:51,Taylor Swift,The Man,190360,country
2024-03-11 22:55,Lana Del Rey,Sad Girl,221412,female vocalists
2024-03-11 23:00,Chase Atlantic,Friends,230010,rnb
2024-03-11 23:04,The Neighbourhood,Alleyways,267853,indie
2024-03-11 23:07,Arctic Monkeys,Baby I'm Yours,152613,indie
2024-03-11 23:17,Arctic Monkeys,Snap Out Of It,193030,indie
2024-03-11 23:22,Chase Atlantic,Consume (feat. Goon Des Garcons),267920,rnb
2024-03-11 23:26,Chase Atlantic,EMPTY,230266,rnb
2024-03-11 23:28,Chase Atlantic,HER,169720,rnb
2024-03-11 23:33,Cults,Always Forever,223746,indie pop
2024-03-11 23:33,Chase Atlantic,ESCORT,7306,rnb
2024-03-12 01:35,Cigarettes After Sex,Kiss It Off Me,118896,dream pop
2024-03-12 01:41,Cigarettes After Sex,Each Time You Fall in Love,290630,dream pop
2024-03-12 01:45,The Neighbourhood,Fallen Star,224938,indie
2024-03-12 01:50,Chase Atlantic,EMPTY,230266,rnb
2024-03-12 01:54,Cigarettes After Sex,Sunsetz,215150,dream pop
2024-03-12 01:58,Arctic Monkeys,She's Thunderstorms,17406,indie
2024-03-12 01:58,Chase Atlantic,LIKE A ROCKSTAR,208111,rnb
2024-03-12 02:02,The Neighbourhood,Afraid,251186,indie
2024-03-12 02:07,Cigarettes After Sex,Pure,254626,dream pop
2024-03-12 02:10,Arctic Monkeys,I Wanna Be Yours,183956,indie
2024-03-12 02:16,Cigarettes After Sex,K.,320030,dream pop
2024-03-12 02:18,Djo,End of Beginning,159245,psychedelic pop
2024-03-12 02:23,Arctic Monkeys,Cornerstone,197973,indie
2024-03-12 04:21,Cigarettes After Sex,Apocalypse,290616,dream pop
2024-03-12 06:44,Arctic Monkeys,Baby I'm Yours,152613,indie
2024-03-12 06:48,Chase Atlantic,Moonlight,252000,rnb
2024-03-12 06:54,Cigarettes After Sex,Sweet,292110,dream pop
2024-03-12 06:58,The Neighbourhood,Flawless,246493,indie
2024-03-12 07:20,The Neighbourhood,Prey,12764,indie
2024-03-13 07:58,The Neighbourhood,Afraid,18538,indie
2024-03-13 08:51,Chase Atlantic,ESCORT,63786,rnb
2024-03-13 20:32,Chase Atlantic,ESCORT,147741,rnb
2024-03-13 20:45,Cigarettes After Sex,Truly,244110,dream pop
2024-03-13 20:50,Chase Atlantic,The Walls,229840,rnb
2024-03-13 20:56,Cigarettes After Sex,You're the Only Good Thing In My Life,275186,dream pop
2024-03-13 20:59,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040,indie
2024-03-13 21:00,Arctic Monkeys,Brianstorm,3329,indie
2024-03-13 21:02,d4vd,Romantic Homicide,132630,rnb
2024-03-13 21:09,Cigarettes After Sex,Apocalypse,290616,dream pop
2024-03-13 21:13,The Neighbourhood,Flawless,246493,indie
2024-03-13 21:17,The Neighbourhood,Scary Love,222666,indie
2024-03-13 21:20,The Neighbourhood,You Get Me So High,153000,indie
2024-03-13 21:23,The Neighbourhood,Softcore,206280,indie
2024-03-13 21:27,Chase Atlantic,Right Here,235000,rnb
2024-03-13 22:36,Arctic Monkeys,She's Thunderstorms,234920,indie
2024-03-13 22:40,The Neighbourhood,The Beach,191971,indie
2024-03-13 22:46,The Neighbourhood,Reflections,244013,indie
2024-03-13 22:49,Arctic Monkeys,I Wanna Be Yours,183956,indie
2024-03-13 22:54,Cigarettes After Sex,Falling In Love,245840,dream pop
2024-03-13 22:59,Cigarettes After Sex,Heavenly,286773,dream pop
2024-03-13 23:03,Cigarettes After Sex,Starry Eyes,206000,dream pop
2024-03-13 23:07,Chase Atlantic,Church,220000,rnb
2024-03-13 23:12,Cigarettes After Sex,Pure,254626,dream pop
2024-03-13 23:16,Chase Atlantic,Swim,228786,rnb
2024-03-13 23:20,Chase Atlantic,Slow Down,212093,rnb
2024-03-13 23:24,Chase Atlantic,Paradise,256453,rnb
2024-03-13 23:28,David Kushner,Daylight,212953,indie
2024-03-13 23:32,Chase Atlantic,Tidal Wave,243670,rnb
2024-03-13 23:36,Cigarettes After Sex,Stop Waiting,96179,dream pop
2024-03-13 23:40,Arctic Monkeys,505,253586,indie
2024-03-13 23:43,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,indie
2024-03-13 23:47,Chase Atlantic,Into It,169202,rnb
2024-03-14 02:45,The Neighbourhood,Prey,270137,indie
2024-03-14 02:46,Arctic Monkeys,Brianstorm,84273,indie
2024-03-14 02:51,James Arthur,Car's Outside,248373,soft pop
2024-03-14 02:56,The Neighbourhood,Alleyways,267853,indie
2024-03-14 03:00,The Neighbourhood,Leaving Tonight,203866,indie
2024-03-14 04:28,Arctic Monkeys,Snap Out Of It,193030,indie
2024-03-14 04:28,Cigarettes After Sex,Heavenly,5339,dream pop
2024-03-14 04:31,Taylor Swift,Midnight Rain,174782,country
2024-03-14 04:36,Taylor Swift,cardigan,239560,country
2024-03-14 04:41,Lana Del Rey,Cinnamon Girl,300683,female vocalists
2024-03-14 04:45,Heize,내 맘을 볼 수 있나요,225785,k-ballad
2024-03-14 04:48,Melanie Martinez,"Tag, You're It",189026,pop
2024-03-14 04:50,Bruno Mars,Grenade,87452,pop
2024-03-14 04:54,Lana Del Rey,Pretty When You Cry,234146,female vocalists
2024-03-14 04:58,Taylor Swift,Love Story,235266,country
2024-03-14 05:02,Laufey,Falling Behind,173640,jazz
2024-03-14 05:04,beabadoobee,Glue Song,135066,bedroom pop
2024-03-14 05:09,James Arthur,Car's Outside,248373,soft pop
2024-03-14 05:53,Taylor Swift,Anti-Hero,1536,country
2024-03-14 05:53,Taylor Swift,Anti-Hero,153522,country
2024-03-14 05:57,Jung Kook,Still With You,239905,k-pop
2024-03-14 06:01,Selena Gomez,Fetish (feat. Gucci Mane),186112,pop
2024-03-14 06:05,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,240066,country
2024-03-14 06:09,Taylor Swift,Bejeweled,194165,country
2024-03-14 06:13,New West,Those Eyes,220750,seen live
2024-03-14 06:17,Eddy Kim,긴 밤이 오면,226991,k-ballad
2024-03-14 06:21,Taylor Swift,The Man,190360,country
2024-03-14 06:25,Bruno Mars,Talking to the Moon,217866,pop
2024-03-14 06:29,Lana Del Rey,Dark Paradise,243187,female vocalists
2024-03-14 06:34,Taylor Swift,All Of The Girls You Loved Before,221407,country
2024-03-14 06:37,Lana Del Rey,Doin' Time,202192,female vocalists
2024-03-14 06:42,Taylor Swift,Karma,204852,country
2024-03-14 07:33,HYBS,Tip Toe,224725,synthpop
2024-03-14 07:37,Sam Smith,I'm Not The Only One,239316,soft pop
2024-03-14 07:41,Selena Gomez,People You Know,194900,pop
2024-03-14 08:11,beabadoobee,A Night To Remember,196792,bedroom pop
2024-03-14 23:23,beabadoobee,A Night To Remember,36836,bedroom pop
2024-03-14 23:28,Taylor Swift,my tears ricochet,255893,country
2024-03-14 23:32,Justin Bieber,Ghost,14923,pop
2024-03-14 23:32,Olivia O'Brien,Complicated,189000,pop
2024-03-14 23:36,Ellie Goulding,My Blood,234184,female vocalists
2024-03-14 23:41,Olivia Rodrigo,traitor,229226,pop
2024-03-14 23:45,d4vd,Here With Me,242484,rnb
2024-03-14 23:47,The Walters,I Love You So,160239,indie rock
2024-03-14 23:53,Taylor Swift,All Too Well (Taylor's Version),329160,country
2024-03-14 23:56,Olivia Rodrigo,"jealousy, jealousy",173160,pop
2024-03-15 00:02,Olivia Rodrigo,deja vu,215506,pop
2024-03-15 00:07,Cigarettes After Sex,K.,320030,dream pop
2024-03-15 00:09,Keane,Somewhere Only We Know,1630,britpop
2024-03-15 00:09,Alessia Cara,Out Of Love,57317,pop
2024-03-15 00:09,Lana Del Rey,Summertime Sadness,9400,female vocalists
2024-03-15 00:13,The Neighbourhood,The Beach,255133,indie
2024-03-15 00:18,Chase Atlantic,Moonlight,252000,rnb
2024-03-15 00:23,The Neighbourhood,Prey,282640,indie
2024-03-15 00:28,Cigarettes After Sex,Truly,244110,dream pop
2024-03-15 00:29,Arctic Monkeys,R U Mine?,16124,indie
2024-03-15 00:33,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,rnb
2024-03-15 00:37,Chase Atlantic,The Walls,229840,rnb
2024-03-15 00:42,Chase Atlantic,OHMAMI,226835,rnb
2024-03-15 00:46,Arctic Monkeys,505,253586,indie
2024-03-15 01:07,James Arthur,Car's Outside,155230,soft pop
2024-03-15 01:11,Cigarettes After Sex,Sweet,292110,dream pop
2024-03-15 01:16,The Neighbourhood,Fallen Star,224938,indie
2024-03-15 01:20,Cigarettes After Sex,Starry Eyes,206000,dream pop
2024-03-15 01:24,Arctic Monkeys,She's Thunderstorms,234920,indie
2024-03-15 01:29,The Neighbourhood,Daddy Issues,260173,indie
2024-03-15 01:33,Arctic Monkeys,Cornerstone,197973,indie
2024-03-15 01:36,The Neighbourhood,Leaving Tonight,203866,indie
2024-03-15 01:40,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-03-15 01:44,The Neighbourhood,Afraid,251186,indie
2024-03-15 01:48,Chase Atlantic,LIKE A ROCKSTAR,208111,rnb
2024-03-15 01:53,Chase Atlantic,HEAVEN AND BACK,248240,rnb
2024-03-15 01:57,Chase Atlantic,ESCORT,218823,rnb
2024-03-15 02:04,Chase Atlantic,Swim,140113,rnb
2024-03-15 02:08,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-15 02:09,Djo,End of Beginning,13491,psychedelic pop
2024-03-15 02:12,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-15 03:30,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-15 03:34,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-15 03:38,Ariana Grande,we can't be friends (wait for your love),228639,pop
2024-03-15 03:38,Ariana Grande,we can't be friends (wait for your love),8693,pop
2024-03-15 03:38,Coyote Theory,This Side of Paradise,7420,indie
2024-03-15 03:40,Djo,End of Beginning,159245,psychedelic pop
2024-03-15 03:43,David Kushner,Daylight,107788,indie
2024-03-15 03:46,Chase Atlantic,Into It,196767,rnb
2024-03-15 03:50,Cigarettes After Sex,Pure,254626,dream pop
2024-03-15 03:55,Arctic Monkeys,505,253586,indie
2024-03-15 03:59,Chase Atlantic,Numb to the Feeling,227586,rnb
2024-03-15 04:03,The Neighbourhood,Baby Came Home,226880,indie
2024-03-15 04:07,Chase Atlantic,EMPTY,230266,rnb
2024-03-15 04:09,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,6050,pop
2024-03-15 04:09,The Neighbourhood,Reflections,47732,indie
2024-03-15 04:14,Lana Del Rey,Cinnamon Girl,300683,female vocalists
2024-03-15 04:18,Justin Bieber,Intentions,5452,pop
2024-03-15 04:18,d4vd,Here With Me,242484,rnb
2024-03-15 04:21,Avril Lavigne,Complicated,154001,pop
2024-03-15 20:31,Demi Lovato,Give Your Heart a Break,2860,pop
2024-03-15 20:31,Taylor Swift,Anti-Hero,3720,country
2024-03-15 20:35,The Weeknd,The Hills,242253,rnb
2024-03-15 20:39,A-Wall,Loverboy,134076,bedroom pop
2024-03-15 20:43,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520,trap
2024-03-15 20:47,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,pop
2024-03-15 20:53,Taylor Swift,Enchanted,352186,country
2024-03-15 20:56,Nicki Minaj,Va Va Voom,183560,Hip-Hop
2024-03-15 20:58,James Bay,Let It Go,1490,folk
2024-03-15 20:58,Taylor Swift,All Too Well (Taylor's Version),1560,country
2024-03-15 20:58,Zac Efron,Rewrite The Stars,5840,musicals
2024-03-15 20:58,Taylor Swift,We Are Never Ever Getting Back Together,63655,country
2024-03-15 20:58,James Arthur,Say You Won't Let Go,1110,soft pop
2024-03-15 21:02,Ellie Goulding,My Blood,234184,female vocalists
2024-03-15 21:06,Lana Del Rey,Young And Beautiful,236053,female vocalists
2024-03-15 21:11,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,225360,pop
2024-03-15 21:14,NIKI,La La Lost You - Acoustic Version,208510,pop
2024-03-15 21:18,Taylor Swift,Lover,221306,country
2024-03-15 21:23,The Weeknd,Die For You,260253,rnb
2024-03-15 21:27,NIKI,Every Summertime,215686,pop
2024-03-15 22:29,The Weeknd,I Feel It Coming,77057,rnb
2024-03-15 22:31,The Weeknd,Save Your Tears,143970,rnb
2024-03-15 22:35,The Weeknd,Can't Feel My Face,213520,rnb
2024-03-15 22:41,Everybody Loves an Outlaw,I See Red,27319,Soundtrack
2024-03-15 23:11,Cigarettes After Sex,Falling In Love,146204,dream pop
2024-03-15 23:16,d4vd,Here With Me,242484,rnb
2024-03-15 23:19,Taylor Swift,Karma,204852,country
2024-03-15 23:23,Ariana Grande,bloodline,216893,pop
2024-03-15 23:31,Ricky Montgomery,Mr. Loverman,189769,indie
2024-03-18 20:40,Ricky Montgomery,Mr. Loverman,27103,indie
2024-03-18 20:42,Lana Del Rey,Summertime Sadness,20123,female vocalists
2024-03-18 20:46,The Neighbourhood,Scary Love,222666,indie
2024-03-18 20:50,The Neighbourhood,Reflections,244013,indie
2024-03-18 20:54,Cigarettes After Sex,Cry,256800,dream pop
2024-03-18 20:58,Chase Atlantic,Meddle About,203886,rnb
2024-03-18 21:02,Chase Atlantic,ESCORT,218823,rnb
2024-03-18 21:06,Cigarettes After Sex,Starry Eyes,206000,dream pop
2024-03-18 21:10,The Neighbourhood,Baby Came Home,226880,indie
2024-03-18 21:16,Arctic Monkeys,R U Mine?,1100,indie
2024-03-18 21:16,Cigarettes After Sex,Opera House,2550,dream pop
2024-03-18 21:16,The Neighbourhood,Baby Came Home 2 / Valentines,279084,indie
2024-03-18 21:20,Chase Atlantic,Church,220000,rnb
2024-03-18 21:23,Arctic Monkeys,Cornerstone,197973,indie
2024-03-18 21:26,Arctic Monkeys,Baby I'm Yours,152613,indie
2024-03-18 22:25,Arctic Monkeys,Do I Wanna Know?,272394,indie
2024-03-18 22:28,The Neighbourhood,You Get Me So High,153000,indie
2024-03-18 22:32,The Neighbourhood,Fallen Star,162633,indie
2024-03-18 22:35,JAEHYUN,Try Again,178233,Korean
2024-03-18 23:10,Eyedress,Something About You,153312,electronic
2024-03-18 23:13,Aimer,Sailing,188740,anime
2024-03-20 20:31,Aimer,Sailing,147237,anime
2024-03-20 20:35,Sam Smith,Stay With Me,5690,soft pop
2024-03-20 20:35,Taylor Swift,Don’t Blame Me,27690,country
2024-03-20 20:35,Lana Del Rey,Summertime Sadness,129186,female vocalists
